n_samples,n_groups,max,distribution,simulation,distribution_truth,distribution_pred,varied,99_perc
20,20,0.9726027397260274,,recall_per_class,sparse,sparse,True,0.9186778639104219
40,20,0.9646017699115044,,recall_per_class,sparse,sparse,True,0.9369761111991967
60,20,0.9631578947368421,,recall_per_class,sparse,sparse,True,0.7337600200820015
80,20,0.959051724137931,,recall_per_class,sparse,sparse,True,0.702599531615925
100,20,0.740418118466899,,recall_per_class,sparse,sparse,True,0.6956643506912112
120,20,0.9566666666666667,,recall_per_class,sparse,sparse,True,0.612872105711714
140,20,0.7225548902195609,,recall_per_class,sparse,sparse,True,0.4837974879498997
160,20,0.6675126903553299,,recall_per_class,sparse,sparse,True,0.4228586019161901
180,20,0.6185567010309279,,recall_per_class,sparse,sparse,True,0.4368940478126524
200,20,0.5192122958693564,,recall_per_class,sparse,sparse,True,0.4025679101231457
220,20,0.5970909090909091,,recall_per_class,sparse,sparse,True,0.382836465051333
240,20,0.5797773654916512,,recall_per_class,sparse,sparse,True,0.37478016167146583
260,20,0.43177929854576563,,recall_per_class,sparse,sparse,True,0.35387436808717004
280,20,0.4027888446215139,,recall_per_class,sparse,sparse,True,0.3198431839181185
300,20,0.43851452242184863,,recall_per_class,sparse,sparse,True,0.3084502182234212
400,20,0.4169965215305266,,recall_per_class,sparse,sparse,True,0.29565961996318896
600,20,0.30845707458610677,,recall_per_class,sparse,sparse,True,0.22474223472826244
800,20,0.24642367234959822,,recall_per_class,sparse,sparse,True,0.19273095723688183
1000,20,0.20850674738302433,,recall_per_class,sparse,sparse,True,0.17066458418336913
20,30,0.9823008849557522,,recall_per_class,sparse,sparse,True,0.9302258064516129
40,30,0.9627118644067797,,recall_per_class,sparse,sparse,True,0.9356077981651375
60,30,0.9596199524940617,,recall_per_class,sparse,sparse,True,0.7328004927049117
80,30,0.9492600422832981,,recall_per_class,sparse,sparse,True,0.7116028958105284
100,30,0.9445277361319341,,recall_per_class,sparse,sparse,True,0.6924991510629648
120,30,0.9441571871768356,,recall_per_class,sparse,sparse,True,0.6139223846500166
140,30,0.9458077709611452,,recall_per_class,sparse,sparse,True,0.592480709354271
160,30,0.9497250589159466,,recall_per_class,sparse,sparse,True,0.4525991544545069
180,30,0.6128266033254157,,recall_per_class,sparse,sparse,True,0.46483558597738456
200,30,0.5468202764976958,,recall_per_class,sparse,sparse,True,0.4040331070496084
220,30,0.46403353927625773,,recall_per_class,sparse,sparse,True,0.3806573600549259
240,30,0.4870445344129555,,recall_per_class,sparse,sparse,True,0.38774954000870826
260,30,0.4787165350419709,,recall_per_class,sparse,sparse,True,0.33297892574527654
280,30,0.5710851648351648,,recall_per_class,sparse,sparse,True,0.34237066020282764
300,30,0.5210453682939451,,recall_per_class,sparse,sparse,True,0.3359881704791725
400,30,0.3419638721630385,,recall_per_class,sparse,sparse,True,0.2785803908984448
600,30,0.27260536398467433,,recall_per_class,sparse,sparse,True,0.22620926508643874
800,30,0.21504758817127106,,recall_per_class,sparse,sparse,True,0.18084601628672772
1000,30,0.2367228065503928,,recall_per_class,sparse,sparse,True,0.18216047918954448
20,2,0.875,,precision_per_class,uniform,uniform,False,0.7142857142857143
40,2,0.55,,precision_per_class,uniform,uniform,False,0.36470588235294116
60,2,0.375,,precision_per_class,uniform,uniform,False,0.2606071133167907
80,2,0.29212454212454214,,precision_per_class,uniform,uniform,False,0.2195190933727519
100,2,0.2946859903381643,,precision_per_class,uniform,uniform,False,0.19758760391455327
120,2,0.2060185185185185,,precision_per_class,uniform,uniform,False,0.17610006207895518
140,2,0.27683615819209034,,precision_per_class,uniform,uniform,False,0.16444855072463763
160,2,0.2013888888888889,,precision_per_class,uniform,uniform,False,0.15003225806451606
180,2,0.1919642857142857,,precision_per_class,uniform,uniform,False,0.13994264474601553
200,2,0.15381310418904404,,precision_per_class,uniform,uniform,False,0.12804420659457247
220,2,0.15597838853652807,,precision_per_class,uniform,uniform,False,0.12782242897158866
240,2,0.16131237183868763,,precision_per_class,uniform,uniform,False,0.12667442341582244
260,2,0.16146870161468702,,precision_per_class,uniform,uniform,False,0.12256139034007889
280,2,0.14194577352472088,,precision_per_class,uniform,uniform,False,0.10412254092539326
300,2,0.1472463768115942,,precision_per_class,uniform,uniform,False,0.10731091973755083
400,2,0.15162687265917602,,precision_per_class,uniform,uniform,False,0.09098324659206558
600,2,0.09403917116094235,,precision_per_class,uniform,uniform,False,0.07567426437276943
800,2,0.09215268358845186,,precision_per_class,uniform,uniform,False,0.06963359664581256
1000,2,0.07333166356193546,,precision_per_class,uniform,uniform,False,0.059371236429113225
20,3,0.9333333333333333,,precision_per_class,uniform,uniform,False,0.7857142857142857
40,3,0.5555555555555556,,precision_per_class,uniform,uniform,False,0.3816520467836257
60,3,0.434589800443459,,precision_per_class,uniform,uniform,False,0.3111111111111111
80,3,0.38364779874213834,,precision_per_class,uniform,uniform,False,0.2536638795986622
100,3,0.29536527886881386,,precision_per_class,uniform,uniform,False,0.22176030122193802
120,3,0.26242095754290873,,precision_per_class,uniform,uniform,False,0.21695128048983522
140,3,0.22941176470588237,,precision_per_class,uniform,uniform,False,0.19111028949606232
160,3,0.20787433700530397,,precision_per_class,uniform,uniform,False,0.18296635354867063
180,3,0.20291303726974153,,precision_per_class,uniform,uniform,False,0.16613310947278276
200,3,0.193030303030303,,precision_per_class,uniform,uniform,False,0.15686584321878438
220,3,0.19235095613048367,,precision_per_class,uniform,uniform,False,0.14974839624790418
240,3,0.16589861751152074,,precision_per_class,uniform,uniform,False,0.1468144193961335
260,3,0.187037037037037,,precision_per_class,uniform,uniform,False,0.14197415554183096
280,3,0.1527093596059113,,precision_per_class,uniform,uniform,False,0.13466176557084128
300,3,0.15310427968655815,,precision_per_class,uniform,uniform,False,0.12964993827186483
400,3,0.13508155357303775,,precision_per_class,uniform,uniform,False,0.11385984312116493
600,3,0.1133517645145552,,precision_per_class,uniform,uniform,False,0.08778769544818069
800,3,0.09155701754385964,,precision_per_class,uniform,uniform,False,0.07749784267842233
1000,3,0.08163582230218913,,precision_per_class,uniform,uniform,False,0.0654225462668195
20,6,0.9047619047619048,,precision_per_class,uniform,uniform,False,0.7648007590132826
40,6,0.5833333333333334,,precision_per_class,uniform,uniform,False,0.4271895628902765
60,6,0.5160984848484849,,precision_per_class,uniform,uniform,False,0.33614171594563746
80,6,0.3452380952380953,,precision_per_class,uniform,uniform,False,0.268154948823398
100,6,0.3744360902255639,,precision_per_class,uniform,uniform,False,0.24485294117647052
120,6,0.2534722222222222,,precision_per_class,uniform,uniform,False,0.21966408210433636
140,6,0.25757575757575757,,precision_per_class,uniform,uniform,False,0.21340034107749284
160,6,0.2971813014731469,,precision_per_class,uniform,uniform,False,0.20119841844742242
180,6,0.2901960784313725,,precision_per_class,uniform,uniform,False,0.18559412955465576
200,6,0.22092092092092092,,precision_per_class,uniform,uniform,False,0.16360698596210912
220,6,0.20370370370370372,,precision_per_class,uniform,uniform,False,0.16486381050037602
240,6,0.17795305164319247,,precision_per_class,uniform,uniform,False,0.15248434408728523
260,6,0.19081453580447716,,precision_per_class,uniform,uniform,False,0.15167365441194974
280,6,0.15926347760060744,,precision_per_class,uniform,uniform,False,0.13879318296251048
300,6,0.17804775869291994,,precision_per_class,uniform,uniform,False,0.13887541465053402
400,6,0.17803030303030304,,precision_per_class,uniform,uniform,False,0.12491560414161568
600,6,0.11763735357201782,,precision_per_class,uniform,uniform,False,0.10133619491483628
800,6,0.0963214915595868,,precision_per_class,uniform,uniform,False,0.0802612234150042
1000,6,0.0917519655837413,,precision_per_class,uniform,uniform,False,0.07412854647179623
20,8,0.8571428571428572,,precision_per_class,uniform,uniform,False,0.7857359307359307
40,8,0.6321428571428571,,precision_per_class,uniform,uniform,False,0.4583434959349593
60,8,0.4387387387387387,,precision_per_class,uniform,uniform,False,0.34767798919034326
80,8,0.4512987012987013,,precision_per_class,uniform,uniform,False,0.30499555628318153
100,8,0.36683937823834195,,precision_per_class,uniform,uniform,False,0.2721369144510761
120,8,0.2777380100214745,,precision_per_class,uniform,uniform,False,0.2392997771791546
140,8,0.2589861751152074,,precision_per_class,uniform,uniform,False,0.21494080451202544
160,8,0.2625619249823072,,precision_per_class,uniform,uniform,False,0.19254161902708117
180,8,0.2623376623376623,,precision_per_class,uniform,uniform,False,0.18301655581260837
200,8,0.2003722084367246,,precision_per_class,uniform,uniform,False,0.16501991885861778
220,8,0.21434937611408197,,precision_per_class,uniform,uniform,False,0.1736066932901848
240,8,0.1965848913865773,,precision_per_class,uniform,uniform,False,0.16007779874164185
260,8,0.18436781609195402,,precision_per_class,uniform,uniform,False,0.15708863032392445
280,8,0.1803842504743833,,precision_per_class,uniform,uniform,False,0.1450584193781352
300,8,0.1843243997766611,,precision_per_class,uniform,uniform,False,0.14931659378154044
400,8,0.1636296478699828,,precision_per_class,uniform,uniform,False,0.1308971721050034
600,8,0.1224775224775225,,precision_per_class,uniform,uniform,False,0.10054645042827964
800,8,0.10989010989010989,,precision_per_class,uniform,uniform,False,0.08999411934842647
1000,8,0.0971405207206732,,precision_per_class,uniform,uniform,False,0.07967529578706527
20,20,0.8365384615384616,,precision_per_class,uniform,uniform,False,0.7700319587628865
40,20,0.7704918032786885,,precision_per_class,uniform,uniform,False,0.4440267499088588
60,20,0.46012471283229406,,precision_per_class,uniform,uniform,False,0.3397528216900686
80,20,0.3631540872920183,,precision_per_class,uniform,uniform,False,0.28140819877767703
100,20,0.38349056603773585,,precision_per_class,uniform,uniform,False,0.274480099302355
120,20,0.32162216422405143,,precision_per_class,uniform,uniform,False,0.24593208776250966
140,20,0.24226804123711343,,precision_per_class,uniform,uniform,False,0.22574166227771894
160,20,0.28949835098073246,,precision_per_class,uniform,uniform,False,0.2019856031675721
180,20,0.24751929437706727,,precision_per_class,uniform,uniform,False,0.19386206245394114
200,20,0.23207282913165264,,precision_per_class,uniform,uniform,False,0.18878563516503227
220,20,0.2228185595567867,,precision_per_class,uniform,uniform,False,0.1827290734653414
240,20,0.23032706143468124,,precision_per_class,uniform,uniform,False,0.17756466415314498
260,20,0.1884499614418269,,precision_per_class,uniform,uniform,False,0.15069354257037754
280,20,0.21070234113712377,,precision_per_class,uniform,uniform,False,0.1626483998395931
300,20,0.17556759786975618,,precision_per_class,uniform,uniform,False,0.14766817621755382
400,20,0.1514609802294154,,precision_per_class,uniform,uniform,False,0.1331363327692202
600,20,0.13528534964830582,,precision_per_class,uniform,uniform,False,0.10306004761620317
800,20,0.11709204277072544,,precision_per_class,uniform,uniform,False,0.0921508035733557
1000,20,0.10291996413395188,,precision_per_class,uniform,uniform,False,0.08534526742192089
20,30,0.823943661971831,,precision_per_class,uniform,uniform,False,0.7746636462129419
40,30,0.7678571428571428,,precision_per_class,uniform,uniform,False,0.4582885525070955
60,30,0.44134477825464946,,precision_per_class,uniform,uniform,False,0.3440658977994094
80,30,0.36213592233009706,,precision_per_class,uniform,uniform,False,0.2884820067630746
100,30,0.3890870408610225,,precision_per_class,uniform,uniform,False,0.2748771366961286
120,30,0.34107922645040545,,precision_per_class,uniform,uniform,False,0.24225367050338395
140,30,0.25576923076923075,,precision_per_class,uniform,uniform,False,0.21918208664249064
160,30,0.27863577863577865,,precision_per_class,uniform,uniform,False,0.20566199629834075
180,30,0.25656385160517386,,precision_per_class,uniform,uniform,False,0.18568108446061157
200,30,0.21571394259637325,,precision_per_class,uniform,uniform,False,0.18056893473518892
220,30,0.2091670997920998,,precision_per_class,uniform,uniform,False,0.17048040384889043
240,30,0.22396179889623863,,precision_per_class,uniform,uniform,False,0.16827280714278506
260,30,0.18399104394066607,,precision_per_class,uniform,uniform,False,0.15259636625581832
280,30,0.2024062631103653,,precision_per_class,uniform,uniform,False,0.15406827333613046
300,30,0.17405261609689338,,precision_per_class,uniform,uniform,False,0.15201619092786275
400,30,0.17093433518458018,,precision_per_class,uniform,uniform,False,0.12697342575302029
600,30,0.12704551401812286,,precision_per_class,uniform,uniform,False,0.10586124592446641
800,30,0.12300945892074078,,precision_per_class,uniform,uniform,False,0.08898875090823528
1000,30,0.09421820470666875,,precision_per_class,uniform,uniform,False,0.07904086614737532
20,2,1.0,,precision_per_class,uniform,sparse,False,1.0
40,2,1.0,,precision_per_class,uniform,sparse,False,1.0
60,2,1.0,,precision_per_class,uniform,sparse,False,0.8
80,2,1.0,,precision_per_class,uniform,sparse,False,0.6666666666666667
100,2,1.0,,precision_per_class,uniform,sparse,False,0.6002499999999997
120,2,0.875,,precision_per_class,uniform,sparse,False,0.5559999999999996
140,2,0.7,,precision_per_class,uniform,sparse,False,0.4287087912087911
160,2,0.875,,precision_per_class,uniform,sparse,False,0.3939393939393939
180,2,0.8181818181818181,,precision_per_class,uniform,sparse,False,0.40291666666666653
200,2,0.4444444444444444,,precision_per_class,uniform,sparse,False,0.35
220,2,0.5,,precision_per_class,uniform,sparse,False,0.3333333333333333
240,2,0.3333333333333333,,precision_per_class,uniform,sparse,False,0.27277777777777773
260,2,0.380952380952381,,precision_per_class,uniform,sparse,False,0.2751071428571428
280,2,0.3508771929824561,,precision_per_class,uniform,sparse,False,0.26291717541717535
300,2,0.36574074074074076,,precision_per_class,uniform,sparse,False,0.25387912087912085
400,2,0.25980392156862747,,precision_per_class,uniform,sparse,False,0.20329787566629673
600,2,0.21038961038961038,,precision_per_class,uniform,sparse,False,0.15950678349349912
800,2,0.1779891304347826,,precision_per_class,uniform,sparse,False,0.14628324287652647
1000,2,0.17509157509157508,,precision_per_class,uniform,sparse,False,0.12462680652680651
20,3,1.0,,precision_per_class,uniform,sparse,False,1.0
40,3,1.0,,precision_per_class,uniform,sparse,False,0.8571428571428572
60,3,0.875,,precision_per_class,uniform,sparse,False,0.8001818181818181
80,3,0.875,,precision_per_class,uniform,sparse,False,0.7858571428571427
100,3,0.8571428571428572,,precision_per_class,uniform,sparse,False,0.7144155844155843
120,3,0.9333333333333333,,precision_per_class,uniform,sparse,False,0.6251785714285713
140,3,0.736842105263158,,precision_per_class,uniform,sparse,False,0.46176518218623464
160,3,0.7777777777777778,,precision_per_class,uniform,sparse,False,0.4444444444444444
180,3,0.6923076923076923,,precision_per_class,uniform,sparse,False,0.41666666666666663
200,3,0.5654761904761905,,precision_per_class,uniform,sparse,False,0.35867980295566493
220,3,0.7333333333333334,,precision_per_class,uniform,sparse,False,0.3571428571428571
240,3,0.43842364532019706,,precision_per_class,uniform,sparse,False,0.31878472222222215
260,3,0.44696969696969696,,precision_per_class,uniform,sparse,False,0.3333613445378151
280,3,0.6060606060606061,,precision_per_class,uniform,sparse,False,0.29174999999999995
300,3,0.4054878048780488,,precision_per_class,uniform,sparse,False,0.276520597681888
400,3,0.3288135593220339,,precision_per_class,uniform,sparse,False,0.23380208333333333
600,3,0.2577833125778331,,precision_per_class,uniform,sparse,False,0.20896519150211404
800,3,0.264555669050051,,precision_per_class,uniform,sparse,False,0.16896988795518203
1000,3,0.16240601503759397,,precision_per_class,uniform,sparse,False,0.14525231718703738
20,6,1.0,,precision_per_class,uniform,sparse,False,0.8751388888888888
40,6,0.9166666666666666,,precision_per_class,uniform,sparse,False,0.8462637362637362
60,6,0.9,,precision_per_class,uniform,sparse,False,0.8333333333333334
